cell,workers,planner,workload,profile,execution_seconds,full_lifecycle_seconds,attempt,oracle_passed,fallback,response_sha256,source_kind,campaign_root,stage,systemds_commit,systemds_jar_sha256,response_path
workers=2|planner=FedAll|workload=lm|profile=lan,2,FedAll,lm,lan,80.818727191,108.056116923,1,True,False,f316063d3cbb6ca2853afeda2118a8c4766adcd9e14f2496dba2cb0d7973a776,historical_continuation,/home/mchoi/g007-all-planners-ternary-705b8db-d60da24-20260801-v6,/home/mchoi/g007-fedall-l2svm-ternary-stage-705b8db-20260801-v2/g007-stage-0597ebfb0ffa034b659dfa055b9dd64fd5b1c9f671b7d8c6414257bd81b8ba40,705b8dbb62f52bc98ceb4d0fd3a39405f8e581c0,19968f40e8b337eaedf6299c9485a8cce1bdd571620fa07bb6578449ae1353d8,/home/mchoi/g007-all-planners-ternary-705b8db-d60da24-20260801-v6/planners/FedAll/cells/028-a63cc68a50ff/response.json
workers=2|planner=FedAll|workload=lm|profile=wan_light,2,FedAll,lm,wan_light,84.311588796,111.532950637,1,True,False,caabd02aad8a6a5d0dc0e7b4ef2f198e7f7258dd82d1d202c04e687789390a78,historical_continuation,/home/mchoi/g007-all-planners-ternary-705b8db-d60da24-20260801-v6,/home/mchoi/g007-fedall-l2svm-ternary-stage-705b8db-20260801-v2/g007-stage-0597ebfb0ffa034b659dfa055b9dd64fd5b1c9f671b7d8c6414257bd81b8ba40,705b8dbb62f52bc98ceb4d0fd3a39405f8e581c0,19968f40e8b337eaedf6299c9485a8cce1bdd571620fa07bb6578449ae1353d8,/home/mchoi/g007-all-planners-ternary-705b8db-d60da24-20260801-v6/planners/FedAll/cells/029-276340827398/response.json
workers=2|planner=FedAll|workload=lm|profile=wan_mid,2,FedAll,lm,wan_mid,105.737467271,132.941767915,1,True,False,eb392db88bbcf255bf0403f0361ba16c11d1ac694427091c1f980b256df611b3,historical_continuation,/home/mchoi/g007-all-planners-ternary-705b8db-d60da24-20260801-v6,/home/mchoi/g007-fedall-l2svm-ternary-stage-705b8db-20260801-v2/g007-stage-0597ebfb0ffa034b659dfa055b9dd64fd5b1c9f671b7d8c6414257bd81b8ba40,705b8dbb62f52bc98ceb4d0fd3a39405f8e581c0,19968f40e8b337eaedf6299c9485a8cce1bdd571620fa07bb6578449ae1353d8,/home/mchoi/g007-all-planners-ternary-705b8db-d60da24-20260801-v6/planners/FedAll/cells/030-e4ea6d38f99d/response.json
workers=2|planner=FedAll|workload=l2svm|profile=lan,2,FedAll,l2svm,lan,73.498427057,100.76956877,1,True,False,0dddec344a28f732fda7804e4f27775c7b9bc0e1fbd34e94c70072bb2de5636a,historical_continuation,/home/mchoi/g007-all-planners-ternary-705b8db-d60da24-20260801-v6,/home/mchoi/g007-fedall-l2svm-ternary-stage-705b8db-20260801-v2/g007-stage-0597ebfb0ffa034b659dfa055b9dd64fd5b1c9f671b7d8c6414257bd81b8ba40,705b8dbb62f52bc98ceb4d0fd3a39405f8e581c0,19968f40e8b337eaedf6299c9485a8cce1bdd571620fa07bb6578449ae1353d8,/home/mchoi/g007-all-planners-ternary-705b8db-d60da24-20260801-v6/planners/FedAll/cells/031-1c6d8d0e3ea2/response.json
workers=2|planner=FedAll|workload=l2svm|profile=wan_light,2,FedAll,l2svm,wan_light,180.795313552,208.052373308,1,True,False,29f84b5dcd1d1b42b4279143c73cc30cf8ce396e88670a90ca72a76644c09ad2,historical_continuation,/home/mchoi/g007-all-planners-ternary-705b8db-d60da24-20260801-v6,/home/mchoi/g007-fedall-l2svm-ternary-stage-705b8db-20260801-v2/g007-stage-0597ebfb0ffa034b659dfa055b9dd64fd5b1c9f671b7d8c6414257bd81b8ba40,705b8dbb62f52bc98ceb4d0fd3a39405f8e581c0,19968f40e8b337eaedf6299c9485a8cce1bdd571620fa07bb6578449ae1353d8,/home/mchoi/g007-all-planners-ternary-705b8db-d60da24-20260801-v6/planners/FedAll/cells/032-9692f9487fc3/response.json
workers=2|planner=FedAll|workload=l2svm|profile=wan_mid,2,FedAll,l2svm,wan_mid,537.610698724,560.913030685,1,True,False,c9c261b8e1c97fe80c3b324f1d1a78ccc3ae6f5bdb010de125787a6065fb7a33,historical_continuation,/home/mchoi/g007-all-planners-ternary-705b8db-d60da24-20260801-v6,/home/mchoi/g007-fedall-l2svm-ternary-stage-705b8db-20260801-v2/g007-stage-0597ebfb0ffa034b659dfa055b9dd64fd5b1c9f671b7d8c6414257bd81b8ba40,705b8dbb62f52bc98ceb4d0fd3a39405f8e581c0,19968f40e8b337eaedf6299c9485a8cce1bdd571620fa07bb6578449ae1353d8,/home/mchoi/g007-all-planners-ternary-705b8db-d60da24-20260801-v6/planners/FedAll/cells/033-b92d020b6cf8/response.json
workers=2|planner=FedAll|workload=logreg|profile=lan,2,FedAll,logreg,lan,108.843893619,131.97439209,1,True,False,2852dc0a27bb712e0415056657c03a19f6e6182214014b3e90a9616fe66005ce,validated_fix_canary,/home/mchoi/g007-fedall-logreg-tread-canary-097c17f-d60da24-20260801-v1,/home/mchoi/g007-fedall-logreg-tread-stage-097c17f-20260801-v1/g007-stage-a9529cfeece01693ba612b0b0f75e3f457a9b526950b0caa91ad34143f012b19,097c17f7ab674606fe7af10d192179245f19492e,d694e41695c60b5f97f0986e83cf92874727300ec7cac9b9372b6c720c7d910e,/home/mchoi/g007-fedall-logreg-tread-canary-097c17f-d60da24-20260801-v1/response.json
workers=2|planner=FedAll|workload=logreg|profile=wan_light,2,FedAll,logreg,wan_light,145.011032,168.100233746,1,True,False,800078f8b19443717db055d00c656241cc938bb5b457b28c6ce0cb6ff275059a,historical_failed-campaign-success-prefix,/home/mchoi/g007-all-planners-transient-refed-097c17f-d60da24-20260801-v1,/home/mchoi/g007-fedall-logreg-tread-stage-097c17f-20260801-v1/g007-stage-a9529cfeece01693ba612b0b0f75e3f457a9b526950b0caa91ad34143f012b19,097c17f7ab674606fe7af10d192179245f19492e,d694e41695c60b5f97f0986e83cf92874727300ec7cac9b9372b6c720c7d910e,/home/mchoi/g007-all-planners-transient-refed-097c17f-d60da24-20260801-v1/planners/FedAll/cells/035-89e21e92b587/response.json
workers=2|planner=FedAll|workload=logreg|profile=wan_mid,2,FedAll,logreg,wan_mid,256.81267942,279.949363991,1,True,False,b212f58837b04ed8ad3be30be194c3d4907c88cfabaf9a5e5f748cbaa492af97,historical_failed-campaign-success-prefix,/home/mchoi/g007-all-planners-transient-refed-097c17f-d60da24-20260801-v1,/home/mchoi/g007-fedall-logreg-tread-stage-097c17f-20260801-v1/g007-stage-a9529cfeece01693ba612b0b0f75e3f457a9b526950b0caa91ad34143f012b19,097c17f7ab674606fe7af10d192179245f19492e,d694e41695c60b5f97f0986e83cf92874727300ec7cac9b9372b6c720c7d910e,/home/mchoi/g007-all-planners-transient-refed-097c17f-d60da24-20260801-v1/planners/FedAll/cells/036-ebf999dbc04b/response.json
workers=2|planner=FedAll|workload=als|profile=lan,2,FedAll,als,lan,155.498795845,178.628715044,1,True,False,5cc9ebb4ad2e324d17018779c33328c08c2feca4b11998619f43582ea921427d,validated_fix_canary,/home/mchoi/g007-fedall-als-runtime-refed-canary-056caca-d60da24-20260801-v1,/home/mchoi/g007-fedall-als-runtime-refed-stage-056caca-20260801-v1/g007-stage-8a3e65e41136663149dce515d4e31ffc75f986ed1ed241cac3a75b3989cd16b8,056caca33fb4466df0770fd9944e9fa6b433d9ae,6cddc0e300b432ad07ac653bfa282ac9d8d332cef1cd722bd78dd94f43de83cc,/home/mchoi/g007-fedall-als-runtime-refed-canary-056caca-d60da24-20260801-v1/response.json
workers=2|planner=FedAll|workload=als|profile=wan_light,2,FedAll,als,wan_light,171.0869408,194.236032956,1,True,False,6128fd7f025d71de1637e0a43a4837fdc4fbf99bb7f9b5d280b76e9c8d1eca35,failed-campaign-success-prefix,/home/mchoi/g007-all-planners-als-runtime-refed-056caca-d60da24-20260801-v1,/home/mchoi/g007-fedall-als-runtime-refed-stage-056caca-20260801-v1/g007-stage-8a3e65e41136663149dce515d4e31ffc75f986ed1ed241cac3a75b3989cd16b8,056caca33fb4466df0770fd9944e9fa6b433d9ae,6cddc0e300b432ad07ac653bfa282ac9d8d332cef1cd722bd78dd94f43de83cc,/home/mchoi/g007-all-planners-als-runtime-refed-056caca-d60da24-20260801-v1/planners/FedAll/cells/038-70ffb4c81541/response.json
workers=2|planner=FedAll|workload=als|profile=wan_mid,2,FedAll,als,wan_mid,215.595839971,238.739814155,1,True,False,bb039d053e43c781ebb21597062eef7585e1b4a2bedaa183c302d14bec731586,failed-campaign-success-prefix,/home/mchoi/g007-all-planners-als-runtime-refed-056caca-d60da24-20260801-v1,/home/mchoi/g007-fedall-als-runtime-refed-stage-056caca-20260801-v1/g007-stage-8a3e65e41136663149dce515d4e31ffc75f986ed1ed241cac3a75b3989cd16b8,056caca33fb4466df0770fd9944e9fa6b433d9ae,6cddc0e300b432ad07ac653bfa282ac9d8d332cef1cd722bd78dd94f43de83cc,/home/mchoi/g007-all-planners-als-runtime-refed-056caca-d60da24-20260801-v1/planners/FedAll/cells/039-3d582b75b19e/response.json
workers=2|planner=FedAll|workload=steplm|profile=lan,2,FedAll,steplm,lan,62.553721738,89.727747333,1,True,False,e35d1f006225f11eb2d96518e5364cbaeef953255e2abee855cf7eac7e526712,failed-campaign-success-prefix,/home/mchoi/g007-all-planners-als-runtime-refed-056caca-d60da24-20260801-v1,/home/mchoi/g007-fedall-als-runtime-refed-stage-056caca-20260801-v1/g007-stage-8a3e65e41136663149dce515d4e31ffc75f986ed1ed241cac3a75b3989cd16b8,056caca33fb4466df0770fd9944e9fa6b433d9ae,6cddc0e300b432ad07ac653bfa282ac9d8d332cef1cd722bd78dd94f43de83cc,/home/mchoi/g007-all-planners-als-runtime-refed-056caca-d60da24-20260801-v1/planners/FedAll/cells/040-0853092b4e06/response.json
workers=2|planner=FedAll|workload=steplm|profile=wan_light,2,FedAll,steplm,wan_light,394.179663003,417.454359521,1,True,False,74aa022553d9a20b895b3092da89becfc54e84b3195902b7a896a3877b1cece4,failed-campaign-success-prefix,/home/mchoi/g007-all-planners-als-runtime-refed-056caca-d60da24-20260801-v1,/home/mchoi/g007-fedall-als-runtime-refed-stage-056caca-20260801-v1/g007-stage-8a3e65e41136663149dce515d4e31ffc75f986ed1ed241cac3a75b3989cd16b8,056caca33fb4466df0770fd9944e9fa6b433d9ae,6cddc0e300b432ad07ac653bfa282ac9d8d332cef1cd722bd78dd94f43de83cc,/home/mchoi/g007-all-planners-als-runtime-refed-056caca-d60da24-20260801-v1/planners/FedAll/cells/041-ae2d4121e615/response.json
workers=2|planner=FedAll|workload=steplm|profile=wan_mid,2,FedAll,steplm,wan_mid,1431.134314755,1458.352996315,1,True,False,9c1af3d22ede6e0ccd7ef445c428242da6b240e4b47e54219d19256f088a678c,failed-campaign-success-prefix,/home/mchoi/g007-all-planners-als-runtime-refed-056caca-d60da24-20260801-v1,/home/mchoi/g007-fedall-als-runtime-refed-stage-056caca-20260801-v1/g007-stage-8a3e65e41136663149dce515d4e31ffc75f986ed1ed241cac3a75b3989cd16b8,056caca33fb4466df0770fd9944e9fa6b433d9ae,6cddc0e300b432ad07ac653bfa282ac9d8d332cef1cd722bd78dd94f43de83cc,/home/mchoi/g007-all-planners-als-runtime-refed-056caca-d60da24-20260801-v1/planners/FedAll/cells/042-cf26fe25577c/response.json
workers=3|planner=FedAll|workload=kmeans|profile=lan,3,FedAll,kmeans,lan,143.185429748,168.724592246,1,True,False,59afefc00da8b248ac6e54eabca45c7d7751b423fd4fb876898271639708052c,failed-campaign-success-prefix,/home/mchoi/g007-all-planners-als-runtime-refed-056caca-d60da24-20260801-v1,/home/mchoi/g007-fedall-als-runtime-refed-stage-056caca-20260801-v1/g007-stage-8a3e65e41136663149dce515d4e31ffc75f986ed1ed241cac3a75b3989cd16b8,056caca33fb4466df0770fd9944e9fa6b433d9ae,6cddc0e300b432ad07ac653bfa282ac9d8d332cef1cd722bd78dd94f43de83cc,/home/mchoi/g007-all-planners-als-runtime-refed-056caca-d60da24-20260801-v1/planners/FedAll/cells/043-c34952dffc6e/response.json
workers=3|planner=FedAll|workload=kmeans|profile=wan_light,3,FedAll,kmeans,wan_light,161.633480901,187.266892422,1,True,False,45f0fb2b885856564c857ecc9ac2ce25a448f90d5f9b758b7e04bba4ab492811,failed-campaign-success-prefix,/home/mchoi/g007-all-planners-als-runtime-refed-056caca-d60da24-20260801-v1,/home/mchoi/g007-fedall-als-runtime-refed-stage-056caca-20260801-v1/g007-stage-8a3e65e41136663149dce515d4e31ffc75f986ed1ed241cac3a75b3989cd16b8,056caca33fb4466df0770fd9944e9fa6b433d9ae,6cddc0e300b432ad07ac653bfa282ac9d8d332cef1cd722bd78dd94f43de83cc,/home/mchoi/g007-all-planners-als-runtime-refed-056caca-d60da24-20260801-v1/planners/FedAll/cells/044-44de5dfa743a/response.json
workers=3|planner=FedAll|workload=kmeans|profile=wan_mid,3,FedAll,kmeans,wan_mid,205.489780774,231.095387635,1,True,False,783f184f8b0e959d5e9ec5600379275bc81aedff609ff6a221934d454894744e,failed-campaign-success-prefix,/home/mchoi/g007-all-planners-als-runtime-refed-056caca-d60da24-20260801-v1,/home/mchoi/g007-fedall-als-runtime-refed-stage-056caca-20260801-v1/g007-stage-8a3e65e41136663149dce515d4e31ffc75f986ed1ed241cac3a75b3989cd16b8,056caca33fb4466df0770fd9944e9fa6b433d9ae,6cddc0e300b432ad07ac653bfa282ac9d8d332cef1cd722bd78dd94f43de83cc,/home/mchoi/g007-all-planners-als-runtime-refed-056caca-d60da24-20260801-v1/planners/FedAll/cells/045-df12fe400495/response.json
workers=3|planner=FedAll|workload=pca|profile=lan,3,FedAll,pca,lan,146.859953213,176.546604439,1,True,False,20739de091d7663cb0372614f095409e58600d84a4716eeed921405b2a112726,failed-campaign-success-prefix,/home/mchoi/g007-all-planners-als-runtime-refed-056caca-d60da24-20260801-v1,/home/mchoi/g007-fedall-als-runtime-refed-stage-056caca-20260801-v1/g007-stage-8a3e65e41136663149dce515d4e31ffc75f986ed1ed241cac3a75b3989cd16b8,056caca33fb4466df0770fd9944e9fa6b433d9ae,6cddc0e300b432ad07ac653bfa282ac9d8d332cef1cd722bd78dd94f43de83cc,/home/mchoi/g007-all-planners-als-runtime-refed-056caca-d60da24-20260801-v1/planners/FedAll/cells/046-472b25fcde57/response.json
workers=3|planner=FedAll|workload=pca|profile=wan_light,3,FedAll,pca,wan_light,153.19373996,186.850460496,1,True,False,d2fc6fe98023423d9f988f55a7788d8041683d985d93376fd767383d0d544d11,failed-campaign-success-prefix,/home/mchoi/g007-all-planners-als-runtime-refed-056caca-d60da24-20260801-v1,/home/mchoi/g007-fedall-als-runtime-refed-stage-056caca-20260801-v1/g007-stage-8a3e65e41136663149dce515d4e31ffc75f986ed1ed241cac3a75b3989cd16b8,056caca33fb4466df0770fd9944e9fa6b433d9ae,6cddc0e300b432ad07ac653bfa282ac9d8d332cef1cd722bd78dd94f43de83cc,/home/mchoi/g007-all-planners-als-runtime-refed-056caca-d60da24-20260801-v1/planners/FedAll/cells/047-e09a377cd04c/response.json
workers=3|planner=FedAll|workload=pca|profile=wan_mid,3,FedAll,pca,wan_mid,164.830244099,194.59192638,1,True,False,1a5b548c356440b4dbc07bfd7f44db3a3ebe1e123989f4aa06cc9519b3e2e106,failed-campaign-success-prefix,/home/mchoi/g007-all-planners-als-runtime-refed-056caca-d60da24-20260801-v1,/home/mchoi/g007-fedall-als-runtime-refed-stage-056caca-20260801-v1/g007-stage-8a3e65e41136663149dce515d4e31ffc75f986ed1ed241cac3a75b3989cd16b8,056caca33fb4466df0770fd9944e9fa6b433d9ae,6cddc0e300b432ad07ac653bfa282ac9d8d332cef1cd722bd78dd94f43de83cc,/home/mchoi/g007-all-planners-als-runtime-refed-056caca-d60da24-20260801-v1/planners/FedAll/cells/048-1c8b4df72b56/response.json
workers=3|planner=FedAll|workload=lm|profile=lan,3,FedAll,lm,lan,57.953859935,87.54803855,1,True,False,11995a6b923fb30db6f2177e98272d2193459b62c4ca420f255f82cbf7d34574,failed-campaign-success-prefix,/home/mchoi/g007-all-planners-als-runtime-refed-056caca-d60da24-20260801-v1,/home/mchoi/g007-fedall-als-runtime-refed-stage-056caca-20260801-v1/g007-stage-8a3e65e41136663149dce515d4e31ffc75f986ed1ed241cac3a75b3989cd16b8,056caca33fb4466df0770fd9944e9fa6b433d9ae,6cddc0e300b432ad07ac653bfa282ac9d8d332cef1cd722bd78dd94f43de83cc,/home/mchoi/g007-all-planners-als-runtime-refed-056caca-d60da24-20260801-v1/planners/FedAll/cells/049-77e46ca6c064/response.json
workers=3|planner=FedAll|workload=lm|profile=wan_light,3,FedAll,lm,wan_light,62.055059914,95.684166441,1,True,False,5523723bee454840fd2a2c3b69440e4f35043a69946d7dd2e969f07d7f26d60b,failed-campaign-success-prefix,/home/mchoi/g007-all-planners-als-runtime-refed-056caca-d60da24-20260801-v1,/home/mchoi/g007-fedall-als-runtime-refed-stage-056caca-20260801-v1/g007-stage-8a3e65e41136663149dce515d4e31ffc75f986ed1ed241cac3a75b3989cd16b8,056caca33fb4466df0770fd9944e9fa6b433d9ae,6cddc0e300b432ad07ac653bfa282ac9d8d332cef1cd722bd78dd94f43de83cc,/home/mchoi/g007-all-planners-als-runtime-refed-056caca-d60da24-20260801-v1/planners/FedAll/cells/050-70a3ed621b33/response.json
workers=3|planner=FedAll|workload=lm|profile=wan_mid,3,FedAll,lm,wan_mid,82.331220103,115.986262702,1,True,False,fc69db37f6331b0ad70b1398c5444f2a1461db84587e2233b3ee9b6b9956bfb2,failed-campaign-success-prefix,/home/mchoi/g007-all-planners-als-runtime-refed-056caca-d60da24-20260801-v1,/home/mchoi/g007-fedall-als-runtime-refed-stage-056caca-20260801-v1/g007-stage-8a3e65e41136663149dce515d4e31ffc75f986ed1ed241cac3a75b3989cd16b8,056caca33fb4466df0770fd9944e9fa6b433d9ae,6cddc0e300b432ad07ac653bfa282ac9d8d332cef1cd722bd78dd94f43de83cc,/home/mchoi/g007-all-planners-als-runtime-refed-056caca-d60da24-20260801-v1/planners/FedAll/cells/051-24cd26e6b1ed/response.json
workers=3|planner=FedAll|workload=l2svm|profile=lan,3,FedAll,l2svm,lan,61.305930845,90.962553273,1,True,False,ee767d57c36c0c8dd9090cb0c55d927fe35301d9e13b3e83bd7732f5f4063b22,failed-campaign-success-prefix,/home/mchoi/g007-all-planners-als-runtime-refed-056caca-d60da24-20260801-v1,/home/mchoi/g007-fedall-als-runtime-refed-stage-056caca-20260801-v1/g007-stage-8a3e65e41136663149dce515d4e31ffc75f986ed1ed241cac3a75b3989cd16b8,056caca33fb4466df0770fd9944e9fa6b433d9ae,6cddc0e300b432ad07ac653bfa282ac9d8d332cef1cd722bd78dd94f43de83cc,/home/mchoi/g007-all-planners-als-runtime-refed-056caca-d60da24-20260801-v1/planners/FedAll/cells/052-9bbc3a091231/response.json
workers=3|planner=FedAll|workload=l2svm|profile=wan_light,3,FedAll,l2svm,wan_light,166.864543714,200.547395737,1,True,False,736784c67d58d01d92c62340cb6ec2b2a77e6406d377e6eb0a4a21cf39659a88,failed-campaign-success-prefix,/home/mchoi/g007-all-planners-als-runtime-refed-056caca-d60da24-20260801-v1,/home/mchoi/g007-fedall-als-runtime-refed-stage-056caca-20260801-v1/g007-stage-8a3e65e41136663149dce515d4e31ffc75f986ed1ed241cac3a75b3989cd16b8,056caca33fb4466df0770fd9944e9fa6b433d9ae,6cddc0e300b432ad07ac653bfa282ac9d8d332cef1cd722bd78dd94f43de83cc,/home/mchoi/g007-all-planners-als-runtime-refed-056caca-d60da24-20260801-v1/planners/FedAll/cells/053-1cc8335be82f/response.json
workers=3|planner=FedAll|workload=l2svm|profile=wan_mid,3,FedAll,l2svm,wan_mid,512.180514994,537.886872749,1,True,False,a7f6716069e80836f9f6d083b746e7dc283d87ccfa033611879d7f72f35df303,failed-campaign-success-prefix,/home/mchoi/g007-all-planners-als-runtime-refed-056caca-d60da24-20260801-v1,/home/mchoi/g007-fedall-als-runtime-refed-stage-056caca-20260801-v1/g007-stage-8a3e65e41136663149dce515d4e31ffc75f986ed1ed241cac3a75b3989cd16b8,056caca33fb4466df0770fd9944e9fa6b433d9ae,6cddc0e300b432ad07ac653bfa282ac9d8d332cef1cd722bd78dd94f43de83cc,/home/mchoi/g007-all-planners-als-runtime-refed-056caca-d60da24-20260801-v1/planners/FedAll/cells/054-72408f0df45e/response.json
workers=3|planner=FedAll|workload=logreg|profile=lan,3,FedAll,logreg,lan,35.64371722,69.215203069,1,True,False,c63dfb4eed6484756060a7e0ca2cbf36feb212e109af314905c134f0a0d49d42,failed-campaign-success-prefix,/home/mchoi/g007-all-planners-als-runtime-refed-056caca-d60da24-20260801-v1,/home/mchoi/g007-fedall-als-runtime-refed-stage-056caca-20260801-v1/g007-stage-8a3e65e41136663149dce515d4e31ffc75f986ed1ed241cac3a75b3989cd16b8,056caca33fb4466df0770fd9944e9fa6b433d9ae,6cddc0e300b432ad07ac653bfa282ac9d8d332cef1cd722bd78dd94f43de83cc,/home/mchoi/g007-all-planners-als-runtime-refed-056caca-d60da24-20260801-v1/planners/FedAll/cells/055-138848ece567/response.json
workers=3|planner=FedAll|workload=logreg|profile=wan_light,3,FedAll,logreg,wan_light,72.591078193,106.288129439,1,True,False,e35c1690ab1b757bc0d2733d63b2920f200de534e2ce7ef57e525ca31d415a59,failed-campaign-success-prefix,/home/mchoi/g007-all-planners-als-runtime-refed-056caca-d60da24-20260801-v1,/home/mchoi/g007-fedall-als-runtime-refed-stage-056caca-20260801-v1/g007-stage-8a3e65e41136663149dce515d4e31ffc75f986ed1ed241cac3a75b3989cd16b8,056caca33fb4466df0770fd9944e9fa6b433d9ae,6cddc0e300b432ad07ac653bfa282ac9d8d332cef1cd722bd78dd94f43de83cc,/home/mchoi/g007-all-planners-als-runtime-refed-056caca-d60da24-20260801-v1/planners/FedAll/cells/056-f71e37b68c28/response.json
workers=3|planner=FedAll|workload=logreg|profile=wan_mid,3,FedAll,logreg,wan_mid,183.142878079,216.805998837,1,True,False,2230bc79f036e1f48485fdc084a8c345ba1225648d9f0229d706e5c0bea9f347,failed-campaign-success-prefix,/home/mchoi/g007-all-planners-als-runtime-refed-056caca-d60da24-20260801-v1,/home/mchoi/g007-fedall-als-runtime-refed-stage-056caca-20260801-v1/g007-stage-8a3e65e41136663149dce515d4e31ffc75f986ed1ed241cac3a75b3989cd16b8,056caca33fb4466df0770fd9944e9fa6b433d9ae,6cddc0e300b432ad07ac653bfa282ac9d8d332cef1cd722bd78dd94f43de83cc,/home/mchoi/g007-all-planners-als-runtime-refed-056caca-d60da24-20260801-v1/planners/FedAll/cells/057-6b4f93e95e08/response.json
workers=3|planner=FedAll|workload=als|profile=lan,3,FedAll,als,lan,71.409405435,105.019361655,1,True,False,1668036b056b321083b2fa632fd5fd8a6bb4404a06d41ff6a25edd4e1cca345c,failed-campaign-success-prefix,/home/mchoi/g007-all-planners-als-runtime-refed-056caca-d60da24-20260801-v1,/home/mchoi/g007-fedall-als-runtime-refed-stage-056caca-20260801-v1/g007-stage-8a3e65e41136663149dce515d4e31ffc75f986ed1ed241cac3a75b3989cd16b8,056caca33fb4466df0770fd9944e9fa6b433d9ae,6cddc0e300b432ad07ac653bfa282ac9d8d332cef1cd722bd78dd94f43de83cc,/home/mchoi/g007-all-planners-als-runtime-refed-056caca-d60da24-20260801-v1/planners/FedAll/cells/058-e532df7796e3/response.json
workers=3|planner=FedAll|workload=als|profile=wan_light,3,FedAll,als,wan_light,89.992816314,119.661525044,1,True,False,f71dc4b811c56894e4fd2ee001f74a9883b46d62a74ec9dbded0b5dc9100adbd,failed-campaign-success-prefix,/home/mchoi/g007-all-planners-als-runtime-refed-056caca-d60da24-20260801-v1,/home/mchoi/g007-fedall-als-runtime-refed-stage-056caca-20260801-v1/g007-stage-8a3e65e41136663149dce515d4e31ffc75f986ed1ed241cac3a75b3989cd16b8,056caca33fb4466df0770fd9944e9fa6b433d9ae,6cddc0e300b432ad07ac653bfa282ac9d8d332cef1cd722bd78dd94f43de83cc,/home/mchoi/g007-all-planners-als-runtime-refed-056caca-d60da24-20260801-v1/planners/FedAll/cells/059-b9bbbbd215ed/response.json
workers=3|planner=FedAll|workload=als|profile=wan_mid,3,FedAll,als,wan_mid,131.742216448,165.38790394,1,True,False,32d1581edb6d50bad9f857e5d7cb2349575d7a8868e03e68e523a9af4adf2cc5,failed-campaign-success-prefix,/home/mchoi/g007-all-planners-als-runtime-refed-056caca-d60da24-20260801-v1,/home/mchoi/g007-fedall-als-runtime-refed-stage-056caca-20260801-v1/g007-stage-8a3e65e41136663149dce515d4e31ffc75f986ed1ed241cac3a75b3989cd16b8,056caca33fb4466df0770fd9944e9fa6b433d9ae,6cddc0e300b432ad07ac653bfa282ac9d8d332cef1cd722bd78dd94f43de83cc,/home/mchoi/g007-all-planners-als-runtime-refed-056caca-d60da24-20260801-v1/planners/FedAll/cells/060-82a327030dcb/response.json
